lat,lng
51.2621,4.81469
51.26211,4.8147
51.26217,4.8148
51.26224,4.81492
51.2623,4.81503
51.26279,4.81585
51.26286,4.81597
51.2629,4.81604
51.26294,4.8161
51.263,4.81621
51.26305,4.8163
51.26309,4.81636
51.26316,4.81647
51.26326,4.81664
51.26332,4.81674
51.26334,4.81677
51.2634,4.81687
51.26347,4.817
51.26355,4.81714
51.26363,4.81726
51.26371,4.8174
51.26378,4.81752
51.26393,4.81778
51.26402,4.81792
51.26417,4.81817
51.26432,4.81843
51.2644,4.81856
51.26448,4.8187
51.26455,4.81882
51.26464,4.81897
51.2647,4.81908
51.26478,4.81921
51.26487,4.81935
51.26493,4.81947
51.26501,4.8196
51.26516,4.81985
51.26531,4.82011
51.26539,4.82024
51.26555,4.8205
51.26563,4.82063
51.2657,4.82075
51.26578,4.82088
51.26588,4.82105
51.26604,4.82133
51.26609,4.8214
51.26616,4.82153
51.26623,4.82165
51.26639,4.82192
51.26647,4.82204
51.26655,4.82218
51.26662,4.8223
51.2667,4.82243
51.26677,4.82256
51.26685,4.82269
51.26693,4.82282
51.267,4.82294
51.26709,4.82308
51.26719,4.82325
51.26724,4.82334
51.26739,4.82358
51.26747,4.82372
51.26762,4.82397
51.2677,4.82411
51.26778,4.82424
51.26786,4.82437
51.26787,4.82439
51.26801,4.82462
51.26808,4.82475
51.26816,4.82488
51.26831,4.82514
51.26846,4.82539
51.2686,4.82563
51.2687,4.82579
51.26877,4.82591
51.26893,4.82618
51.26961,4.82734
51.27005,4.82808
51.27018,4.82829
51.27115,4.82992
51.27136,4.83029
51.2716,4.83069
51.27272,4.83257
51.27304,4.83311
51.27321,4.83339
51.27329,4.83353
51.27336,4.83365
51.27345,4.83379
51.2736,4.83405
51.27368,4.83418
51.27375,4.83431
51.27383,4.83443
51.2739,4.83456
51.27398,4.83469
51.27406,4.83482
51.27414,4.83495
51.27421,4.83508
51.27437,4.83534
51.27467,4.83585
51.27475,4.83598
51.27483,4.83612
51.27492,4.83626
51.27506,4.83651
51.27529,4.8369
51.27537,4.83703
51.27544,4.83714
51.27552,4.83727
51.2756,4.83741
51.27567,4.83752
51.27575,4.83766
51.27583,4.83779
51.2759,4.83792
51.27599,4.83805
51.27614,4.83831
51.27621,4.83843
51.27629,4.83856
51.27637,4.83869
51.27644,4.83881
51.27652,4.83895
51.2766,4.83907
51.27667,4.8392
51.27676,4.83935
51.27683,4.83946
51.27691,4.8396
51.27698,4.83972
51.27705,4.83985
51.27713,4.83998
51.27721,4.84012
51.27734,4.84032
51.27744,4.8405
51.2776,4.84076
51.27771,4.84096
51.2779,4.84127
51.27806,4.84154
51.2782,4.84179
51.27829,4.84193
51.27836,4.84205
51.27843,4.84218
51.27851,4.84231
51.27859,4.84244
51.27867,4.84257
51.27873,4.84268
51.27882,4.84282
51.27898,4.84309
51.27904,4.84321
51.2792,4.84347
51.27927,4.84359
51.27936,4.84374
51.27952,4.84401
51.27966,4.84425
51.27975,4.84439
51.27982,4.84451
51.27989,4.84464
51.27997,4.84477
51.28006,4.84492
51.2802,4.84516
51.28028,4.84529
51.28035,4.84542
51.28043,4.84556
51.28051,4.84568
51.28058,4.8458
51.28066,4.84594
51.28073,4.84607
51.28081,4.8462
51.28089,4.84633
51.28096,4.84647
51.28103,4.84659
51.28112,4.84672
51.2812,4.84686
51.28127,4.847
51.28143,4.84726
51.28149,4.84736
51.28181,4.84792
51.28234,4.84884
51.28264,4.84936
51.28278,4.84962
51.28315,4.85029
51.28344,4.85082
51.28366,4.85123
51.28417,4.85217
51.28445,4.85272
51.28489,4.85358
51.28514,4.85408
51.28522,4.85424
51.28529,4.85439
51.28536,4.85452
51.28543,4.85466
51.28549,4.8548
51.28563,4.85509
51.2857,4.85523
51.28579,4.8554
51.28597,4.85579
51.28611,4.85607
51.28618,4.85622
51.28638,4.85664
51.28644,4.85678
51.28651,4.85692
51.28657,4.85707
51.28664,4.85721
51.2867,4.85734
51.28677,4.8575
51.28708,4.85822
51.28715,4.85837
51.2872,4.8585
51.28726,4.85863
51.28732,4.85877
51.28738,4.8589
51.28744,4.85903
51.28749,4.85916
51.28755,4.8593
51.28767,4.85956
51.28774,4.85973
51.28787,4.86004
51.288,4.86036
51.28807,4.86052
51.28812,4.86066
51.2882,4.86084
51.28826,4.86099
51.28849,4.86157
51.28858,4.86178
51.28864,4.86193
51.28876,4.86224
51.28893,4.86268
51.28899,4.86284
51.28901,4.86288
51.28905,4.86299
51.28911,4.86314
51.28917,4.8633
51.28928,4.8636
51.28934,4.86375
51.2894,4.86391
51.28945,4.86406
51.28951,4.86422
51.28961,4.86451
51.28979,4.86498
51.2899,4.8653
51.29001,4.86561
51.29007,4.86577
51.29017,4.86608
51.29023,4.86623
51.29027,4.86637
51.29033,4.86655
51.29037,4.86667
51.29049,4.86701
51.2907,4.86765
51.29075,4.8678
51.29086,4.86811
51.29091,4.86827
51.29096,4.86844
51.29102,4.86861
51.29111,4.86892
51.29121,4.86921
51.29126,4.86939
51.29132,4.86955
51.29136,4.8697
51.29141,4.86986
51.29146,4.87003
51.29151,4.87017
51.29156,4.87035
51.29161,4.87051
51.29166,4.87067
51.2917,4.87083
51.29175,4.871
51.2918,4.87115
51.29181,4.87119
51.29185,4.87132
51.29189,4.87147
51.29198,4.87179
51.29208,4.87213
51.29209,4.87216
51.29212,4.87229
51.29222,4.87261
51.29231,4.87293
51.29239,4.87325
51.29244,4.87342
51.29247,4.87354
51.29249,4.87359
51.29253,4.87375
51.29262,4.87408
51.2927,4.87441
51.29275,4.87458
51.29279,4.87473
51.293,4.87556
51.29312,4.87605
51.29321,4.8764
51.29329,4.87674
51.29333,4.87689
51.29349,4.87757
51.29367,4.87836
51.2937,4.87848
51.29372,4.87859
51.29373,5.019
51.29373,5.01933
51.29373,5.01964
51.29373,5.0198
51.29373,5.02051
51.29373,5.02078
51.29374,5.02184
51.29375,5.01758
51.29375,5.01792
51.29375,5.02207
51.29376,5.01723
51.29376,5.02255
51.29376,5.02267
51.29377,5.01668
51.29377,5.01686
51.29377,5.01703
51.29378,4.87885
51.29378,5.01633
51.29378,5.0165
51.29378,5.02329
51.29378,5.02348
51.29379,5.01615
51.2938,5.01579
51.2938,5.01597
51.29381,5.02423
51.29382,5.01525
51.29382,5.01543
51.29382,5.02455
51.29383,5.01507
51.29384,5.0149
51.29384,5.02495
51.29385,4.87917
51.29385,5.02514
51.29385,5.02532
51.29386,5.01454
51.29386,5.02552
51.29387,4.87924
51.29387,5.01418
51.29387,5.02568
51.29388,5.01401
51.29389,4.87934
51.29389,5.01383
51.29389,5.02605
51.29391,5.01347
51.29392,5.01329
51.29393,4.87953
51.29393,5.01312
51.29394,5.02692
51.29395,5.01276
51.29396,5.01258
51.29396,5.02722
51.29398,5.02754
51.29399,5.01223
51.294,5.01205
51.29401,5.01187
51.29403,5.0117
51.29404,5.01152
51.29405,5.01134
51.29405,5.02857
51.29407,5.01116
51.29408,4.88023
51.29408,5.01098
51.29409,5.02911
51.2941,5.01081
51.29411,5.01063
51.29412,5.01045
51.29414,5.01027
51.29415,4.88057
51.29416,5.0101
51.29416,5.0299
51.29416,5.02991
51.29419,4.88075
51.29419,5.00975
51.29422,4.8809
51.29422,5.00939
51.29422,5.03063
51.29424,5.00921
51.29425,5.00904
51.29425,5.03092
51.29425,5.1046
51.29426,4.88109
51.29426,5.10388
51.29426,5.10531
51.29426,5.10567
51.29426,5.10603
51.29427,5.03111
51.29427,5.10298
51.29427,5.10657
51.29428,5.03126
51.29428,5.10244
51.29428,5.10692
51.29428,5.10728
51.29429,5.00869
51.29429,5.10179
51.29429,5.10764
51.2943,4.88127
51.2943,5.00851
51.2943,5.10128
51.29431,5.10818
51.29432,5.00833
51.29432,5.03163
51.29432,5.10872
51.29434,5.00815
51.29434,5.1002
51.29434,5.10926
51.29436,5.00798
51.29436,5.03205
51.29436,5.09968
51.29436,5.10962
51.29437,5.09932
51.29438,5.0078
51.29438,5.03226
51.29438,5.10998
51.29439,5.09896
51.2944,4.88177
51.2944,5.00763
51.2944,5.09874
51.2944,5.11038
51.29441,5.03252
51.29442,5.00745
51.29442,5.11088
51.29443,4.88194
51.29443,5.0982
51.29444,5.00728
51.29444,5.11124
51.29445,5.11146
51.29446,5.00711
51.29446,5.09766
51.29447,5.03313
51.29447,5.11178
51.29448,5.00693
51.29449,4.88227
51.29449,5.0973
51.2945,5.00675
51.2945,5.03338
51.2945,5.11214
51.29451,5.09699
51.29452,5.00657
51.29452,5.11251
51.29453,5.09662
51.29454,5.0064
51.29454,5.11273
51.29456,5.00622
51.29458,5.00605
51.29458,5.09591
51.29458,5.11331
51.29459,4.88279
51.2946,5.00587
51.2946,5.03425
51.29461,5.09555
51.29462,4.88295
51.29462,5.0057
51.29464,5.00552
51.29465,5.11419
51.29466,4.88312
51.29466,5.03479
51.29466,5.09493
51.29467,5.00535
51.29468,5.0947
51.29468,5.11458
51.29469,5.00518
51.29471,5.005
51.29471,5.03514
51.29471,5.11492
51.29472,4.88346
51.29473,5.00483
51.29473,5.03532
51.29473,5.11518
51.29474,5.09402
51.29475,4.88364
51.29475,5.03549
51.29475,5.0939
51.29476,5.00465
51.29476,5.11548
51.29478,4.88381
51.29478,5.1157
51.29479,5.09346
51.2948,5.0043
51.29481,5.03602
51.29481,5.09328
51.29481,5.11602
51.29482,5.00413
51.29484,5.09287
51.29484,5.09294
51.29485,5.11637
51.29486,5.00385
51.29486,5.03637
51.29486,5.09275
51.29487,4.88432
51.29487,5.00375
51.29488,5.09248
51.29489,5.0036
51.2949,4.88449
51.29492,5.00343
51.29492,5.0369
51.29492,5.09206
51.29494,4.88466
51.29494,5.00324
51.29495,4.88475
51.29496,5.11735
51.29497,5.00307
51.29497,5.09164
51.29498,5.00295
51.29501,5.0376
51.29501,5.09127
51.29502,5.11788
51.29505,4.88535
51.29505,5.09086
51.29506,5.03795
51.29506,5.11822
51.29508,4.88552
51.29508,5.09063
51.29509,5.11844
51.2951,5.0383
51.29511,4.88569
51.29511,5.00203
51.29512,5.09023
51.29514,5.09002
51.29515,5.03866
51.29517,4.88603
51.29517,5.08982
51.29518,5.0016
51.29519,5.08961
51.29519,5.11923
51.2952,4.88621
51.2952,5.039
51.29521,5.0894
51.29524,5.03934
51.29525,4.88654
51.29525,5.08906
51.29526,5.11975
51.29527,5.08889
51.29528,4.88672
51.29528,5.11993
51.29529,5.08873
51.29532,5.00068
51.29533,4.88707
51.29534,5.04006
51.29536,4.88724
51.29538,4.88741
51.29538,5.12063
51.29539,5.0404
51.2954,4.88754
51.29541,4.88759
51.29543,5.08746
51.29544,4.88775
51.29545,4.99977
51.29549,4.88811
51.29549,5.04117
51.2955,4.99944
51.29551,5.1215
51.29554,4.88845
51.29554,5.12172
51.29555,5.0865
51.29556,4.88863
51.29557,4.99899
51.29557,5.04171
51.2956,5.12207
51.29562,5.08593
51.29563,5.12225
51.29565,5.12242
51.29568,4.88948
51.29569,4.99822
51.29571,5.08523
51.29571,5.12277
51.29576,5.12307
51.2958,4.89035
51.2958,5.12327
51.29581,5.12337
51.29582,5.08435
51.29585,4.8908
51.29585,5.1236
51.29586,5.04385
51.29591,4.89123
51.29592,5.12398
51.29595,4.89158
51.29598,4.99631
51.29598,5.12434
51.29601,4.89209
51.29602,5.08274
51.29604,4.99593
51.29604,5.08254
51.29607,4.89264
51.29607,5.12485
51.29614,5.04588
51.29614,5.12519
51.29617,4.9951
51.29617,5.12537
51.29619,4.89385
51.29621,5.08114
51.29623,5.04661
51.29623,5.12567
51.29625,5.08082
51.29627,5.12588
51.2963,5.08045
51.2963,5.12606
51.29631,5.04724
51.29631,5.04725
51.29634,5.0801
51.29634,5.12623
51.29638,5.07977
51.2964,4.89596
51.2964,4.99361
51.2964,5.04792
51.2964,5.12657
51.29644,5.07923
51.29645,5.04826
51.29645,5.12678
51.29646,4.99321
51.29648,5.07888
51.29649,5.04863
51.2965,5.07871
51.29654,5.07836
51.29655,5.0491
51.2966,5.07784
51.29661,5.12757
51.29663,5.04975
51.29664,4.89929
51.29664,4.99198
51.29664,5.07748
51.29666,5.05
51.29668,4.99165
51.29668,5.07714
51.2967,4.90011
51.2967,4.9002
51.2967,5.05036
51.29672,4.90049
51.29672,4.99137
51.29672,4.99142
51.29672,5.07679
51.29676,5.07644
51.29677,4.90141
51.29678,5.05111
51.29679,5.07609
51.29681,5.05134
51.29683,5.07573
51.29683,5.12858
51.29684,4.90295
51.29686,4.90346
51.29688,4.9039
51.29688,4.99024
51.29689,5.05212
51.29689,5.0752
51.2969,5.05219
51.29691,4.90459
51.29691,5.05233
51.29692,5.07484
51.29693,4.98989
51.29695,4.98971
51.29695,5.12912
51.29697,4.90656
51.29697,5.07433
51.29699,5.05309
51.29701,4.90778
51.29702,4.90828
51.29702,4.98919
51.29702,5.12944
51.29703,5.0535
51.29703,5.07379
51.29704,4.9087
51.29707,4.98886
51.29707,5.07326
51.29708,4.91047
51.29709,4.91065
51.29709,4.91083
51.2971,4.91101
51.2971,4.91119
51.2971,5.05417
51.2971,5.12977
51.29711,5.0729
51.29712,4.91226
51.29713,5.07257
51.29714,4.91271
51.29715,4.91333
51.29715,4.98815
51.29715,5.05476
51.29715,5.12998
51.29716,4.91351
51.29716,5.07221
51.29717,4.91404
51.29717,5.05496
51.29718,4.91431
51.29718,4.91455
51.29718,5.13014
51.29719,5.07187
51.29721,4.91561
51.29721,5.05551
51.29721,5.07167
51.29722,4.91589
51.29722,5.13028
51.29723,4.91617
51.29723,5.05574
51.29723,5.07132
51.29724,4.91635
51.29724,4.91663
51.29724,4.98746
51.29726,4.91732
51.29726,4.98728
51.29726,5.07098
51.29727,5.0562
51.29727,5.07078
51.29728,4.91812
51.2973,5.05672
51.2973,5.07044
51.2973,5.13062
51.29731,5.07025
51.29732,4.91969
51.29732,4.9197
51.29733,4.91989
51.29733,4.92006
51.29733,4.92023
51.29733,4.9203
51.29734,4.92061
51.29734,5.05727
51.29735,5.06971
51.29736,4.98641
51.29736,5.06953
51.29737,4.92149
51.29737,4.92157
51.29737,4.92184
51.29737,5.05764
51.29738,5.06917
51.29739,4.92243
51.29739,5.05799
51.2974,4.92308
51.2974,5.06871
51.2974,5.06883
51.29741,4.92325
51.29742,4.92357
51.29742,5.06847
51.29743,4.92397
51.29743,5.06828
51.29743,5.13116
51.29744,4.92445
51.29744,4.98569
51.29745,4.92488
51.29745,4.92503
51.29745,5.05905
51.29746,5.06754
51.29747,4.92554
51.29747,4.92574
51.29748,5.06718
51.29749,5.05996
51.29749,5.06682
51.29749,5.06702
51.2975,4.98518
51.2975,5.0666
51.29751,4.92752
51.29752,5.06104
51.29752,5.0658
51.29752,5.06614
51.29752,5.1315
51.29754,4.92882
51.29754,5.06158
51.29754,5.06212
51.29754,5.06516
51.29755,4.92895
51.29755,5.06272
51.29755,5.06309
51.29755,5.06337
51.29755,5.06365
51.29755,5.06403
51.29755,5.06455
51.29756,4.9295
51.29756,5.13167
51.29757,4.92972
51.29758,4.93029
51.29758,4.98431
51.29759,5.1318
51.29762,4.93186
51.29762,4.9321
51.29764,4.93254
51.29765,4.93325
51.29767,4.93382
51.29768,5.13213
51.29769,4.93472
51.2977,4.9352
51.29773,4.93626
51.29774,4.93679
51.29775,4.98251
51.29776,4.93736
51.29776,4.93754
51.2978,4.93902
51.2978,4.98182
51.29781,4.9393
51.29782,4.98158
51.29783,4.94027
51.29783,4.94049
51.29784,4.9407
51.29786,4.94159
51.29788,4.9425
51.29788,4.98086
51.29789,4.94289
51.2979,5.13296
51.29791,4.94349
51.29793,4.94412
51.29793,4.94423
51.29794,4.94454
51.29794,4.94482
51.29796,4.94555
51.29798,4.94634
51.29799,5.13333
51.29801,4.94753
51.29801,4.94756
51.29801,4.97898
51.29804,4.94855
51.29804,5.13351
51.29806,4.94926
51.29806,4.97819
51.29807,4.94971
51.29807,5.13363
51.2981,4.95084
51.2981,4.9509
51.29811,4.9774
51.29812,4.95159
51.29812,5.13379
51.29814,4.95264
51.29815,4.97667
51.29816,4.9532
51.29817,4.97627
51.29817,5.13399
51.29819,4.95456
51.2982,4.95508
51.29822,4.95581
51.29822,4.95584
51.29822,4.97519
51.29823,4.95594
51.29823,5.1342
51.29824,4.95655
51.29824,4.97467
51.29825,4.95687
51.29828,4.97377
51.29829,4.9591
51.2983,4.95946
51.2983,5.13444
51.29831,4.97287
51.29832,4.97227
51.29832,4.97251
51.29833,4.96096
51.29833,4.97193
51.29835,4.96185
51.29835,4.96187
51.29836,4.96257
51.29836,4.97065
51.29836,4.97099
51.29837,4.96321
51.29837,4.96333
51.29837,4.96993
51.29837,4.97003
51.29837,4.9701
51.29837,4.97028
51.29838,4.96474
51.29838,4.96477
51.29838,4.969
51.29838,4.96939
51.29838,4.96957
51.29838,4.96976
51.29839,4.96525
51.29839,4.96582
51.29839,4.96609
51.29839,4.96674
51.29839,4.96735
51.29839,4.96748
51.29839,4.96796
51.29839,4.96851
51.29848,5.13511
51.29862,5.1356
51.29871,5.13593
51.29885,5.13643
51.29908,5.13723
51.29913,5.13742
51.29924,5.13778
51.29933,5.13811
51.29942,5.13843
51.29961,5.13909
51.2997,5.13942
51.2998,5.13976
51.29989,5.14008
51.30006,5.14071
51.30022,5.14127
51.30028,5.1415
51.3004,5.14192
51.30049,5.14227
51.30056,5.14252
51.30058,5.14259
51.30063,5.14276
51.30067,5.14293
51.30076,5.14325
51.30084,5.14358
51.30091,5.14385
51.30093,5.14393
51.30098,5.14411
51.30101,5.14423
51.30109,5.14455
51.30113,5.14473
51.30118,5.14493
51.30134,5.14555
51.30138,5.14573
51.30142,5.14588
51.3015,5.14622
51.30159,5.14659
51.30167,5.14693
51.30178,5.14741
51.30182,5.14755
51.30189,5.14789
51.30194,5.14808
51.30201,5.14842
51.30212,5.14893
51.3022,5.14927
51.3023,5.14972
51.30231,5.14977
51.30234,5.14994
51.30245,5.15044
51.30255,5.15095
51.30267,5.15155
51.30273,5.15182
51.30278,5.15209
51.30289,5.15265
51.30292,5.15282
51.3032,5.15424
51.30325,5.1545
51.30336,5.15512
51.30344,5.15556
51.30353,5.1561
51.30355,5.15622
51.30365,5.15674
51.30385,5.15792
51.30398,5.15869
51.30402,5.15894
51.30409,5.15929
51.30425,5.16014
51.30433,5.1606
51.30437,5.1608
51.30438,5.16082
51.30442,5.16108
51.30444,5.16116
51.3045,5.1615
51.30457,5.16184
51.30467,5.16236
51.30485,5.1632
51.30503,5.16404
51.30518,5.16474
51.30522,5.16492
51.30532,5.16539
51.30543,5.1659
51.30544,5.16591
51.30551,5.16625
51.30567,5.16693
51.30574,5.16725
51.30577,5.16734
51.30586,5.16775
51.30595,5.1681
51.30602,5.16841
51.30612,5.16877
51.30624,5.16925
51.30632,5.16957
51.30645,5.17009
51.30657,5.17054
51.30667,5.17092
51.30682,5.17146
51.30693,5.17188
51.30697,5.17205
51.30707,5.1724
51.30711,5.17256
51.3072,5.17287
51.30729,5.17318
51.30744,5.17371
51.30762,5.17434
51.30781,5.17499
51.30799,5.1756
51.30824,5.17644
51.30829,5.1766
51.30844,5.17708
51.30864,5.17773
51.30905,5.179
51.30905,5.17901
51.30914,5.1793
51.30929,5.17978
51.30964,5.18085
51.30969,5.18101
51.30979,5.18132
51.30987,5.18157
51.31011,5.1823
51.31031,5.18294
51.31041,5.18322
51.31055,5.18366
51.31072,5.18418
51.31077,5.18434
51.31083,5.1845
51.31093,5.18481
51.31098,5.18498
51.31103,5.18513
51.31109,5.18529
51.31114,5.18546
51.31125,5.18577
51.3113,5.18593
51.31166,5.18702
51.31172,5.18718
51.31182,5.18749
51.31187,5.18765
51.31198,5.18796
51.31201,5.18806
51.3121,5.18834
51.31228,5.18887
51.31232,5.189
51.31261,5.18987
51.31285,5.19061
51.31293,5.19084
51.31311,5.1914
51.31329,5.19196
51.31371,5.19323
51.31397,5.19402
51.31423,5.19481
51.31437,5.19524
51.31476,5.19644
51.31501,5.19721
51.3151,5.19748
51.31516,5.19766
51.31521,5.19781
51.31522,5.19784
51.31527,5.19799
51.31532,5.19814
51.31537,5.19831
51.31542,5.19845
51.31547,5.19861
51.31553,5.1988
51.31558,5.19893
51.31563,5.19908
51.31574,5.19943
51.31579,5.19957
51.31584,5.19972
51.31589,5.19988
51.31589,5.19989
51.31595,5.20006
51.31609,5.20049
51.31615,5.20066
51.3162,5.20083
51.31626,5.20102
51.3163,5.20115
51.31652,5.20182
51.31656,5.20193
51.31662,5.2021
51.31666,5.20223
51.31672,5.2024
51.31677,5.20257
51.31682,5.20272
51.31687,5.20288
51.31693,5.20304
51.31698,5.2032
51.31703,5.20336
51.31708,5.20351
51.31714,5.20368
51.31719,5.20385
51.31724,5.204
51.3173,5.20417
51.31757,5.20502
51.31769,5.20541
51.3178,5.20575
51.3179,5.20606
51.31806,5.20654
51.31861,5.20824
51.31868,5.20844
51.31884,5.20895
51.31889,5.20911
51.3188945,5.2091117
51.31931,5.21034
51.31935,5.21048
51.3194,5.21064
51.31947,5.21085
51.31955,5.2111
51.3196,5.21125
51.31965,5.21139
51.3197,5.21155
51.31974,5.21168
51.3199,5.21215
51.31996,5.21235
51.32013,5.21286
51.32033,5.21348
51.32073,5.21469
51.32084,5.21503
51.32101,5.21554
51.32122,5.21618
51.32156,5.21722
51.32196,5.21844
51.32208,5.21882
51.32214,5.21898
51.32254,5.22022
51.32256,5.22026
51.3229,5.22132
51.32294,5.22144
51.32306,5.2218
51.32316,5.22208
51.32322,5.22228
51.32346,5.223
51.32355,5.2233
51.32389,5.22433
51.32397,5.22455
51.32407,5.22485
51.32411,5.22496
51.32412,5.225
51.32418,5.22516
51.32423,5.22531
51.32428,5.22545
51.3243,5.22552
51.32433,5.22561
51.32437,5.22573
51.32444,5.22592
51.3246,5.22638
51.32463,5.22647
51.32469,5.22665
51.32471,5.22671
51.32476,5.22686
51.32489,5.22721
51.32493,5.22732
51.32501,5.22754
51.32509,5.22776
51.32513,5.22789
51.32517,5.22798
51.32523,5.22814
51.32528,5.22827
51.32533,5.2284
51.32539,5.22856
51.32542,5.22864
51.32566,5.22928
51.32573,5.22943
51.32596,5.23
51.32602,5.23016
51.32608,5.23031
51.32626,5.23073
51.32637,5.231
51.32641,5.2311
51.32644,5.23115
51.32656,5.23144
51.32676,5.23187
51.32681,5.232
51.32695,5.23229
51.32708,5.23257
51.32714,5.23271
51.3272,5.23283
51.32737,5.23318
51.3274,5.23324
51.32753,5.23351
51.3276,5.23366
51.32767,5.23378
51.32774,5.23393
51.3278,5.23405
51.32794,5.23432
51.32801,5.23446
51.32808,5.2346
51.32815,5.23473
51.32828,5.23498
51.32849,5.23538
51.32856,5.23551
51.3287,5.23577
51.32892,5.23616
51.32899,5.2363
51.32906,5.23643
51.32928,5.23681
51.32935,5.23694
51.32943,5.23708
51.32957,5.23733
51.32962,5.23741
51.32972,5.23759
51.32986,5.23783
51.32993,5.23796
51.33007,5.23821
51.33023,5.23847
51.33044,5.23886
51.33052,5.23898
51.33066,5.23923
51.33074,5.23936
51.33081,5.23949
51.33103,5.23986
51.33104,5.23987
51.3311,5.23998
51.33118,5.24012
51.33133,5.24037
51.33155,5.24075
51.33177,5.24112
51.33184,5.24125
51.33189,5.24134
51.33207,5.24163
51.33214,5.24176
51.33228,5.24201
51.33243,5.24226
51.33265,5.24264
51.3328,5.24289
51.33302,5.24327
51.33309,5.24339
51.33353,5.24414
51.3339,5.24478
51.33412,5.24517
51.33427,5.24543
51.33441,5.24566
51.33456,5.24592
51.3347,5.24615
51.33472,5.24619
51.3348,5.24632
51.33488,5.24645
51.335,5.24667
51.33509,5.24682
51.33525,5.24709
51.33532,5.2472
51.3354,5.24734
51.33562,5.24772
51.33574,5.24792
51.33576,5.24797
51.33584,5.24809
51.33591,5.24822
51.33598,5.24835
51.33605,5.24847
51.33613,5.2486
51.33626,5.24883
51.33635,5.24898
51.33642,5.2491
51.33649,5.24922
51.33665,5.24949
51.33686,5.24987
51.33701,5.25012
51.33708,5.25025
51.33716,5.25038
51.33718,5.25042
51.33725,5.25053
51.33738,5.25076
51.33745,5.25088
51.33753,5.25101
51.33765,5.25123
51.33782,5.25152
51.3379,5.25166
51.33796,5.25178
51.33803,5.25189
51.33811,5.25203
51.33819,5.25217
51.33827,5.25231
51.33853,5.25278
51.33862,5.25292
51.33869,5.25305
51.33876,5.25318
51.33884,5.25331
51.33891,5.25343
51.33898,5.25356
51.33905,5.25368
51.33913,5.25382
51.3392,5.25395
51.33927,5.25407
51.33934,5.25419
51.33942,5.25433
51.33949,5.25446
51.33956,5.25458
51.33963,5.25471
51.33965,12.37175
51.3396549,12.3717478
51.33966,12.37188
51.33966,12.37197
51.33967,12.372
51.33967,12.37203
51.33968,12.37228
51.33969,12.37232
51.3397,12.37145
51.33971,12.37261
51.33972,12.3713
51.33974,12.3712
51.33974,12.37288
51.33974,12.37289
51.33975,5.25494
51.3397665,12.3711028
51.3397681,12.3730411
51.33977,12.3711
51.33977,12.37304
51.33985,5.25509
51.33991,5.25522
51.33999,5.25536
51.34006,5.25549
51.34013,5.25561
51.34014,12.37117
51.34021,5.25574
51.34025,12.37118
51.34027,5.25586
51.34032,12.37117
51.34036,5.25601
51.34038,12.37113
51.3404,12.37111
51.34042,5.25613
51.34046,12.37107
51.34049,5.25625
51.34056,5.25638
51.34064,5.25651
51.34076,12.37073
51.34078,5.25677
51.3408,12.37067
51.34084,12.37062
51.34085,5.25689
